EPA ID,Site Name,City,County,State,National Priorities List Status,Superfund Alternative Approach,Construction Complete,Site-wide Ready for Anticipated Use,Human Exposure Under Control,Groundwater Migration Under Control,Region,Site ID,Address,Zip,FF Ind,NAI,Native American Entity (NAI Status),Latitude,Longitude,NPL Status Date,site_link,Contaminants Media,Contaminants,Remedies Media,Remedy Component
AL6210020008,ALABAMA ARMY AMMUNITION PLANT,CHILDERSBURG,TALLADEGA,AL,Final NPL,No ,No ,No ,Insufficient Data,Yes,4.0,0400449,STATE HWY 235,35044.0,Y,N,,33.3381,-86.3268,07/22/87,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400449,"['Buildings/Structures', 'Liquid Waste', 'Soil', 'Sediment']","['ASBESTOS', 'COBALT', 'LEAD', 'MANGANESE', 'CHRYSENE', 'PYRENE', '2,4-DINITROTOLUENE', 'VANADIUM', '1,3,5-TRINITROBENZENE', 'INDENO(1,2,3-CD)PYRENE', 'ANTIMONY', 'IRON', 'N-NITROSODIMETHYLAMINE', '1,2-DIHYDROACENAPHTHYLENE', 'CHROMIUM(VI)', 'AROCLOR 1254', 'NICKEL', 'TOTAL DISSOLVED SOLIDS (TDS)', 'CHROMIUM', 'AROCLOR 1260', 'ZINC', 'BENZO(K)FLUORANTHENE', 'BENZO[A]ANTHRACENE', 'AROCLOR 1248', 'CADMIUM', 'MERCURY', 'COPPER', 'MOLYBDENUM', 'ALUMINUM', 'BARIUM', 'DIBENZO(A,H)ANTHRACENE', 'BENZO[A]PYRENE', '1,3-DINITROBENZENE', '2,4,6-TRINITROTOLUENE', 'N-METHYL-N,2,4,6-TETRANITROANILINE (TETRYL)', 'SILVER', 'BENZOIC ACID', 'ARSENIC', 'BENZO(GHI)PERYLENE', 'BENZO(B)FLUORANTHENE', 'SELENIUM']","['Soil', 'Liquid Waste', 'Buildings/Structures', 'Other', 'Sediment']","['Storage (temporary, onsite)', 'Disposal (offsite)', 'Incineration (onsite)', 'Excavation', 'Other (not otherwise specified)', 'Disposal', 'Incineration (offsite)', 'Treatment (other, not otherwise specified, exsitu)', 'Solidification/Stabilization (exsitu, onsite)', 'Decontamination', 'Chemical Treatment (solvent extraction, exsitu)', 'Monitoring', 'Treatment (other, not otherwise specified, offsite) ', 'In Situ Decommissioning', 'Solidification/Stabilization (exsitu, offsite)', 'Operations & Maintenance (O&M)', 'Physical Separation (exsitu, onsite)', 'Containment (other, not otherwise specified, onsite)', 'Thermal Treatment (insitu)', 'Off-gas Treatment (other, not otherwise specified)', 'Sampling', 'No Action', 'Bioremediation (other, not otherwise specified, insitu)', 'Institutional Controls', 'Solidification/Stabilization (insitu)']"
AL7210020742,USARMY/NASA REDSTONE ARSENAL,HUNTSVILLE,MADISON,AL,Final NPL,No ,No ,No ,Yes,No,4.0,0405545,Postal Address is unavailable for the Site,35808.0,Y,N,,34.646944,-86.673055,05/31/94,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0405545,"['Groundwater', 'Soil', 'Surface Water', 'Sediment']","['TRICHLOROETHENE', 'PERCHLORATE', 'MERCURY', 'POLYCYCLIC AROMATIC HYDROCARBONS (PAHS)', 'ARSENIC']","['Soil', 'Soil Gas', 'Surface Water', 'Groundwater', 'Sediment']","['Monitoring', 'Cap (engineered cap)', 'Solidification/Stabilization (exsitu, offsite)', 'Institutional Controls', 'No Action', 'Operations & Maintenance (O&M)', 'Solidification/Stabilization (exsitu, onsite)', 'COC Only', 'Disposal (offsite)', 'Revegetation', 'No Further Action', 'Excavation']"
ALD001221902,CIBA-GEIGY CORP. (MCINTOSH PLANT),MCINTOSH,WASHINGTON,AL,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0400073,OFF HWY 43,36553.0,N,N,,31.279,-87.9955,09/21/84,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400073,"['Soil', 'Fish Tissue', 'Surface Water', 'Groundwater', 'Sediment']","['LEAD', 'CRESOL (MIXED ISOMERS)', 'CARBON TETRACHLORIDE', 'NAPHTHALENE', ""P,P'-DDE"", 'TOLUENE', 'BENZENE', 'DDT AND METABOLITES', 'GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE)', 'CHLOROBENZILATE', 'CHLOROBENZENE', '2-BUTANONE (METHYL ETHYL KETONE)', 'DIAZINON', 'CHROMIUM', 'CHLOROFORM', 'ANILINE', '1,3-DIMETHYLBENZENE (M-XYLENE)', 'COPPER', 'ATRAZINE', 'ALPHA-HEXACHLOROCYCLOHEXANE', 'PROMETRYN', 'SIMAZINE', ""P,P'-DDD"", 'BUTYL BENZYL PHTHALATE', 'DELTA-HEXACHLOROCYCLOHEXANE', ""P,P'-DDT"", 'BETA-HEXACHLOROCYCLOHEXANE', 'ARSENIC']","['Soil', 'Fish Tissue', 'Surface Water', 'Groundwater', 'Sediment']","['ESD/Amd - Cleanup/Performance Standard Change', 'Cap (insitu)', 'Flushing (insitu)', 'Excavation', 'ESD/Amd - ARAR(s) Change', 'Thermal Treatment (other, not otherwise specified, exsitu, onsite)', 'Solidification/Stabilization (exsitu, onsite)', 'Monitoring', 'Cap (engineered cap)', 'Bottom Liner', 'Operations & Maintenance (O&M)', 'Containment (other, not otherwise specified, onsite)', 'Thermal Treatment (insitu)', 'Vertical Engineered Barrier (other)', 'ESD - Nonfundamental Change (other)', 'Institutional Controls', 'Bioremediation (other, not otherwise specified, insitu)', 'No Further Action', 'Treatment (other, not otherwise specified, onsite)']"
ALD004022448,"ALABAMA PLATING COMPANY, INC.",VINCENT,SHELBY,AL,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0400129,570 HIGHWAY 231 NORTH,35178.0,N,N,,33.399722,-86.405,09/18/12,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400129,['Groundwater'],"['ZINC', 'COBALT', 'CYANIDE', 'LEAD', 'IRON', 'CADMIUM', 'MANGANESE', 'MERCURY', 'ARSENIC', 'ALUMINUM', 'NICKEL', 'THALLIUM']",['Groundwater'],"['Chemical Reduction (insitu)', 'Institutional Controls', 'Bioremediation (other, not otherwise specified, insitu)', 'Monitoring (groundwater)', 'Monitored Natural Attenuation']"
ALD007454085,T.H. AGRICULTURE & NUTRITION CO. (MONTGOMERY PLANT),MONTGOMERY,MONTGOMERY,AL,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0404285,3017 BIRMINGHAM HWY,36108.0,N,N,,32.3761,-86.3791,08/30/90,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0404285,"['Groundwater', 'Soil', 'Surface Water', 'Sediment']","['HEPTACHLOR EPOXIDE', 'DIETHYL PHTHALATE', 'ETHYLBENZENE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'DIBROMOCHLOROMETHANE', 'CIS-1,2-DICHLOROETHENE', 'BENZENE', 'ENDRIN', 'TRICHLOROETHENE', 'GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE)', 'ALPHA-CHLORDANE', '2,4-DICHLOROPHENOL', 'ENDRIN KETONE', 'THALLIUM', 'NITROBENZENE', '9H-FLUORENE', 'ALPHA-HEXACHLOROCYCLOHEXANE', 'BARIUM', 'DIBENZO(A,H)ANTHRACENE', '2,4-DIMETHYLPHENOL', 'CARBON DISULFIDE', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'BENZO(B)FLUORANTHENE', '2-CHLOROPHENOL', 'MANGANESE', 'CARBON TETRACHLORIDE', ""P,P'-DDE"", 'TOLUENE', 'DI-N-OCTYL PHTHALATE', '1,2-DICHLOROBENZENE', 'ANTIMONY', 'HEXACHLOROBENZENE', 'TRANS-1,2-DICHLOROETHENE', '2-METHYLNAPHTHALENE', 'CHROMIUM', 'BUTYL BENZYL PHTHALATE', ""P,P'-DDT"", '1,2-DICHLOROETHANE', '2,4,5-TRICHLOROPHENOL', 'BETA-HEXACHLOROCYCLOHEXANE', 'ARSENIC', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)', '2,4,6-TRICHLOROPHENOL', 'COBALT', '1,1,1-TRICHLOROETHANE', 'ACETONE', 'BROMACIL', 'PROMETON', 'ENDRIN ALDEHYDE', 'CHLOROBENZENE', '1,1-DICHLOROETHENE', 'N,N-DIPHENYLNITROUS AMIDE', ""P,P'-DDD"", 'DELTA-HEXACHLOROCYCLOHEXANE', 'XYLENE (MIXED ISOMERS)', 'BENZO[A]PYRENE', '4-METHYLPHENOL (P-CRESOL)', 'PHENANTHRENE', '2,3,7,8-TETRACHLORODIBENZO-p-DIOXIN (TCDD)', 'BERYLLIUM', '1,2,4-TRICHLOROBENZENE', 'TOXAPHENE', 'NAPHTHALENE', 'DIBENZOFURAN', 'VANADIUM', '1,1-DICHLOROETHANE', '4-METHYL-2-PENTANONE (METHYL ISOBUTYL KETONE)', 'ENDOSULFAN (I OR II)', 'ZINC', 'PHENOL', 'CHLOROFORM', 'DIELDRIN', 'CADMIUM', 'FLUORANTHENE', 'MERCURY', 'ALUMINUM', '1,2-DICHLOROPROPANE', 'GAMMA-CHLORDANE', 'TETRACHLOROETHENE', '2-(1-METHYLPROPYL)-4,6-DINITROPHENOL (DINOSEB)', 'IRON']","['Groundwater', 'Soil', 'Sludge', 'Sediment']","['Monitoring', 'Disposal', 'Bioremediation (other, not otherwise specified, exsitu)', 'Extraction (recovery/vertical well)', 'Filtration (P&T, exsitu)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Air Stripping (P&T, exsitu)', 'Institutional Controls', 'Bioremediation (other, not otherwise specified, insitu)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Consolidate (onsite)', 'Discharge (POTW)', 'Excavation', 'Discharge (surface water/NPDES discharge)', 'Off-gas Treatment (other, not otherwise specified)']"
ALD008161176,STAUFFER CHEMICAL CO. (LEMOYNE PLANT),AXIS,MOBILE,AL,Final NPL,No ,No ,No ,Yes,Yes,4.0,0400144,13440 Highway 43 North,36505.0,N,N,,30.969439,-88.0175,09/21/84,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400144,"['Groundwater', 'Fish Tissue', 'Soil', 'Sediment']","['VERNOLATE', 'CYANIDE', 'CARBON TETRACHLORIDE', 'MERCURY', 'S-ETHYL N,N-DIPROPYLCARBAMOTHIOATE (EPTC)', 'PEBULATE', 'MOLINATE', 'CARBON DISULFIDE', 'BUTYLATE']","['Soil', 'Fish Tissue', 'Surface Water', 'Groundwater', 'Other', 'Sediment']","['Wetlands Restoration', 'Extraction (recovery/vertical well)', 'Drainage/Erosion Control (dike/berm/levee)', 'Wetlands Replacement', 'Revegetation', 'Cap (insitu)', 'Water Supply (abandon water supply well)', 'Flushing (insitu)', 'Excavation', 'Cover (soil)', 'Other (not otherwise specified)', 'Hydraulic Control (containment)', 'Drainage/Erosion Control (other, not otherwise specified)', 'Discharge (surface water/NPDES discharge)', 'Monitoring', 'Cap (engineered cap)', 'Containment (other, not otherwise specified, onsite)', 'Monitoring (fish tissue)', 'Vertical Engineered Barrier (other)', 'Aeration Basin (P&T, exsitu)', 'ESD - Nonfundamental Change (other)', 'Institutional Controls', 'Monitored Natural Attenuation']"
ALD008188708,OLIN CORP. (MCINTOSH PLANT),MCINTOSH,WASHINGTON,AL,Final NPL,No ,No ,No ,Yes,Yes,4.0,0400153,OLIN RD,36553.0,N,N,,31.263889,-87.99445,09/21/84,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400153,"['Soil', 'Fish Tissue', 'Surface Water', 'Groundwater', 'Sediment']","['LEAD', '1,2,4-TRICHLOROBENZENE', 'CARBON TETRACHLORIDE', 'BENZENE', '1,2-DICHLOROBENZENE', 'DDT AND METABOLITES', 'BROMODICHLOROMETHANE', 'HEXACHLOROBENZENE', 'CHROMIUM(VI)', 'CHLOROBENZENE', 'NICKEL', 'CHLOROFORM', 'CYANIDE', 'CADMIUM', '1,4-DICHLOROBENZENE', 'COPPER', 'MERCURY', '1,3-DICHLOROBENZENE', 'ALPHA-HEXACHLOROCYCLOHEXANE', 'PENTACHLOROBENZENE', 'BERYLLIUM', 'PENTACHLORONITROBENZENE', 'ARSENIC']","['Soil', 'Fish Tissue', 'Surface Water', 'Groundwater', 'Sediment']","['Monitoring', 'Cap (engineered cap)', 'Monitoring (sediment)', 'Sampling', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Engineering Control (other, not otherwise specified)', 'Institutional Controls', 'Monitoring (surface water)', 'Cap (insitu)', 'Monitoring (soil)', 'Cap (amended, insitu)', 'Monitoring (fish tissue)']"
ALD031618069,MOWBRAY ENGINEERING CO.,GREENVILLE,BUTLER,AL,Deleted NPL,No ,Yes,Yes,Yes,Not a Groundwater Site,4.0,0404343,JCT OF 2ND & BEELAND STS,36037.0,N,N,,31.831669,-86.61305,12/30/93,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0404343,['Soil'],"['POLYCHLORINATED BIPHENYLS (PCBs)', 'AROCLOR 1260']",['Soil'],"['Solidification/Stabilization (exsitu, onsite)', 'Incineration']"
ALD041906173,INTERSTATE LEAD CO. (ILCO),LEEDS,JEFFERSON,AL,Final NPL,No ,Yes,No ,Yes,Yes,4.0,0404344,"8551 Borden Ave. SE,",35094.0,N,N,,33.539016,-86.533258,06/10/86,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0404344,"['Groundwater', 'Soil', 'Sediment']","['1,2,4-TRIMETHYLBENZENE', 'ANTIMONY', '1,3,5-TRIMETHYLBENZENE', 'LEAD', 'CADMIUM', 'MANGANESE', 'BERYLLIUM', 'ARSENIC', 'BENZENE', 'NICKEL', 'CHROMIUM']","['Debris', 'Soil', 'Surface Water', 'Solid Waste', 'Groundwater', 'Sediment']","['Extraction (recovery/vertical well)', 'Dewatering', 'Disposal (offsite)', 'Revegetation', 'Recycling (offsite)', 'Excavation', 'Monitored Natural Recovery', 'Other (not otherwise specified)', 'Chemical Reduction (insitu)', 'Neutralization (P&T, exsitu)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Population Relocation (temporary)', 'Solidification/Stabilization (exsitu, onsite)', 'Decontamination', 'Discharge (surface water/NPDES discharge)', 'Monitoring', 'Cap (engineered cap)', 'Precipitation (P&T, exsitu)', 'Containment (other, not otherwise specified, onsite)', 'Monitoring (fish tissue)', 'No Action', 'Institutional Controls', 'Monitoring (groundwater)', 'Monitored Natural Attenuation']"
ALD095688875,STAUFFER CHEMICAL CO. (COLD CREEK PLANT),BUCKS,MOBILE,AL,Final NPL,No ,No ,No ,Yes,Yes,4.0,0400306,13500 US HWY 43 North,36512.0,N,N,,30.975,-88.021389,09/21/84,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400306,"['Groundwater', 'Fish Tissue', 'Soil', 'Sediment']","['VERNOLATE', 'CARBON TETRACHLORIDE', 'MERCURY', 'S-ETHYL N,N-DIPROPYLCARBAMOTHIOATE (EPTC)', 'PEBULATE', 'MOLINATE', 'CARBON DISULFIDE', 'BUTYLATE']","['Soil', 'Sludge', 'Fish Tissue', 'Surface Water', 'Groundwater', 'Sediment']","['Wetlands Restoration', 'Extraction (recovery/vertical well)', 'Disposal (offsite)', 'Cap (insitu)', 'Water Supply (abandon water supply well)', 'Excavation', 'Hydraulic Control (containment)', 'Cap (exsitu)', 'ESD/Amd - Remedy Component Removal', 'Discharge (surface water/NPDES discharge)', 'Monitoring', 'Cap (engineered cap)', 'Operations & Maintenance (O&M)', 'Dredging or Excavation', 'Containment (other, not otherwise specified, onsite)', 'Bioremediation (landfarming, aerobic, exsitu)', 'Monitoring (fish tissue)', 'Monitoring (sediment)', 'Aeration Basin (P&T, exsitu)', 'Bioremediation (other, not otherwise specified, exsitu)', 'ESD - Nonfundamental Change (other)', 'Institutional Controls', 'Consolidate (onsite)']"
ALD980728703,PERDIDO GROUND WATER CONTAMINATION,PERDIDO,BALDWIN,AL,Deleted NPL,No ,Yes,Yes,Yes,Yes,4.0,0404345,COUNTY RD 47 S,36562.0,N,N,,31.0125,-87.625,05/16/17,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0404345,['Groundwater'],['BENZENE'],['Groundwater'],"['Air Stripping (P&T, exsitu)', 'Extraction (recovery/vertical well)']"
ALD980844385,"REDWING CARRIERS, INC. (SARALAND)",SARALAND,MOBILE,AL,Deleted NPL,No ,Yes,Yes,Yes,Yes,4.0,0400417,527 US HWY 43,36571.0,N,N,,30.808331,-88.073061,09/28/15,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400417,"['Groundwater', 'Soil', 'Sediment']","['LEAD', 'CARBON TETRACHLORIDE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'CHRYSENE', 'ACETONE', 'ALDRIN', 'VANADIUM', 'GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE)', 'NICKEL', 'CHROMIUM', 'VERNOLATE', 'CHLOROFORM', 'DIELDRIN', 'BENZO[A]ANTHRACENE', 'ALPHA-HEXACHLOROCYCLOHEXANE', ""P,P'-DDT"", 'BENZO[A]PYRENE', 'BERYLLIUM', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'CARBON DISULFIDE', 'ARSENIC', 'BENZO(B)FLUORANTHENE']","['Soil', 'Sludge', 'Buildings/Structures', 'Groundwater', 'Sediment']","['Monitoring', 'Extraction (recovery/vertical well)', 'ESD - Nonfundamental Change (other)', 'Population Relocation (other, not otherwise specified)', 'Demolition', 'Institutional Controls', 'Treatment (other, not otherwise specified, offsite)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Recycling (onsite)', 'Disposal (offsite)', 'Discharge (POTW)', 'Dredging or Excavation', 'Excavation', 'Discharge (surface water/NPDES discharge)']"
ALD981868466,AMERICAN BRASS INC.,HEADLAND,HENRY,AL,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0406299,HIGHWAY 134 WEST,36345.0,N,N,,31.325,-85.404167,05/10/99,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0406299,"['Groundwater', 'Fish Tissue', 'Soil', 'Sediment']","['ZINC', 'LEAD', 'CADMIUM', 'MANGANESE', 'CHROMIUM', 'BORON', 'COPPER', 'ARSENIC', 'VANADIUM', ""P,P'-DDT"", 'NITRATE', 'ALUMINUM', 'IRON', 'THALLIUM', 'AMMONIA', 'AROCLOR 1260', 'SELENIUM']","['Groundwater', 'Buildings/Structures', 'Soil', 'Sediment']","['Monitoring', 'ESD - Nonfundamental Change (other)', 'Demolition', 'Institutional Controls', 'Treatment (other, not otherwise specified, offsite)', 'Disposal (offsite)', 'Recycling (offsite)', 'Decontamination', 'Monitored Natural Attenuation', 'Excavation']"
ALD983166299,TRIANA/TENNESSEE RIVER,LIMESTONE/MORGAN,[Blank County],AL,Final NPL,No ,Yes,No ,Yes,Not a Groundwater Site,4.0,0405546,USAMICOM DRSMI KL,35898.0,N,N,,34.623503,-86.694499,09/08/83,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0405546,['Sediment'],"[""P,P'-DDT""]","['Liquid Waste', 'Surface Water', 'Sediment']","['Engineering Control (other, not otherwise specified)', 'Drainage/Erosion Control (other, not otherwise specified)', 'Cap (insitu)']"
ALN000410750,35TH AVENUE,BIRMINGHAM,JEFFERSON,AL,Proposed NPL,No ,No ,No ,Status Unavailable,Status Unavailable,4.0,0410750,3500 35TH N.,35207.0,N,N,,33.557464,-86.799671,09/22/14,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0410750,,,,
ARD000023440,"VERTAC, INC.",JACKSONVILLE,PULASKI,AR,Final NPL,No ,Yes,No ,No,Yes,6.0,0600023,MARSHALL RD,72076.0,N,N,,34.878,-92.1312,09/08/83,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0600023,"['Debris', 'Soil', 'Sludge', 'Surface Water', 'Groundwater']","['ASBESTOS', '2,4,5-TRICHLOROPHENOL', 'POLYCHLORINATED BIPHENYLS (PCBs)', '2,4-DICHLOROPHENOXYACETIC ACID', '2,3,7,8-TETRACHLORODIBENZO-p-DIOXIN (TCDD)', 'DIOXINS AND DIBENZOFURANS', '2-(2,4,5-TRICHLOROPHENOXY)PROPANOIC ACID', '2,4,5-TRICHLOROPHENOXYACETIC ACID', '2,4,6-TRICHLOROPHENOL', '2,4-DICHLOROPHENOL', 'DIOXINS (CHLORINATED DIBENZODIOXINS)', 'TOLUENE', '2-CHLOROPHENOL', '1,2,4,5-TETRACHLOROBENZENE']","['Debris', 'Soil', 'Sludge', 'Liquid Waste', 'Fish Tissue', 'Buildings/Structures', 'Solid Waste', 'Groundwater']","['Filtration (P&T, exsitu)', 'Sampling', 'Decontamination', 'Incineration (offsite)', 'Demolition', 'Institutional Controls', 'Dewatering', 'Operations & Maintenance (O&M)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Consolidate (onsite)', 'Revegetation', 'Incineration (onsite)', 'Solidification/Stabilization (insitu)', 'Containment (other, not otherwise specified, onsite)', 'Excavation', 'Discharge (other, not otherwise specified)', 'Cover (soil)']"
ARD008049207,MACMILLAN RING FREE OIL,NORPHLET,UNION,AR,Final NPL,No ,No ,No ,Yes,Yes,6.0,0600064,MACMILLAN ROAD OFF ARKANSAS HIGHWAY 335,71759.0,N,N,,33.30836,-92.65688,05/12/14,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0600064,,,"['Soil', 'Surface Water', 'Groundwater', 'Free-phase NAPL', 'Sediment']",['No Further Action']
ARD008052508,"POPILE, INC.",EL DORADO,UNION,AR,Final NPL,No ,Yes,Yes,Yes,Yes,6.0,0603790,SOUTHFIELD RD. APPROX. 1/2 MI S OF CITY,71730.0,N,N,,33.1825,-92.673333,10/14/92,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0603790,"['Groundwater', 'Soil', 'Sludge']","['DIBENZO(A,H)ANTHRACENE', 'BENZO(K)FLUORANTHENE', '2-CHLOROPHENOL', 'PHENOL', 'BENZO[A]PYRENE', 'PENTACHLOROPHENOL', 'BENZO[A]ANTHRACENE', 'NOT PROVIDED', 'XYLENE (MIXED ISOMERS)', 'NAPHTHALENE', '3-METHYLPHENOL (M-CRESOL)', 'CHRYSENE', 'TOLUENE', 'BENZENE', 'BENZO(B)FLUORANTHENE', 'INDENO(1,2,3-CD)PYRENE']","['Groundwater', 'Soil', 'Sludge']","['Monitoring', 'Cap (engineered cap)', 'Other (not otherwise specified)', 'Bioremediation (other, not otherwise specified, exsitu)', 'Extraction (recovery/vertical well)', 'Filtration (P&T, exsitu)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Institutional Controls', 'Bioremediation (other, not otherwise specified, insitu)', 'Oil Water Separation (P&T, exsitu)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Vertical Engineered Barrier (slurry wall)', 'Revegetation', 'Clarification (sedimentation, P&T, exsitu)', 'Containment (other, not otherwise specified, onsite)', 'Excavation', 'Discharge (surface water/NPDES discharge)']"
ARD035662469,GURLEY PIT,EDMONDSEN,CRITTENDEN,AR,Deleted NPL,No ,Yes,Yes,Yes,Yes,6.0,0600077,1 MI N OF EDMONDSON,72332.0,N,N,,35.1209,-90.3116,11/06/03,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0600077,"['Soil', 'Sludge', 'Liquid Waste', 'Surface Water', 'Groundwater', 'Sediment']","['BARIUM', 'ZINC', 'LEAD', 'IRON', 'CADMIUM', 'MANGANESE', 'POLYCHLORINATED BIPHENYLS (PCBs)', 'ARSENIC', 'NICKEL', 'CHROMIUM']","['Soil', 'Sludge', 'Liquid Waste', 'Surface Water', 'Groundwater', 'Sediment']","['Monitoring', 'Cap (engineered cap)', 'Precipitation (P&T, exsitu)', 'Cap (exsitu)', 'Residuals Treatment/Disposal (onsite)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Incineration (offsite)', 'Oil Water Separation (P&T, exsitu)', 'Pumping', 'Solidification/Stabilization (exsitu, onsite)', 'No Further Action', 'Containment (other, not otherwise specified, onsite)', 'Excavation']"
ARD042755231,OUACHITA NEVADA WOOD TREATER,READER,OUACHITA,AR,Final NPL,No ,Yes,No ,Yes,Yes,6.0,0604486,N OF HWY 368 APPROX. 1/4 MI N OF READER,71726.0,N,N,,33.759453,-93.104258,05/11/00,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0604486,"['Groundwater', 'Soil']","['ANTHRACENE', 'NAPHTHALENE', 'CHRYSENE', 'PYRENE', 'TOLUENE', 'INDENO(1,2,3-CD)PYRENE', 'PENTACHLOROPHENOL', 'ACENAPHTHYLENE', '2-METHYLNAPHTHALENE', 'CHROMIUM', 'BENZO(K)FLUORANTHENE', 'BENZO[A]ANTHRACENE', 'FLUORANTHENE', 'COPPER', 'DIBENZO(A,H)ANTHRACENE', 'XYLENE (MIXED ISOMERS)', 'BENZO[A]PYRENE', 'PHENANTHRENE', 'POLYCYCLIC AROMATIC HYDROCARBONS (PAHS)', 'ARSENIC', 'BENZO(GHI)PERYLENE', 'BENZO(B)FLUORANTHENE']","['Groundwater', 'Free-phase NAPL']","['Monitoring', 'Storage (temporary, onsite)', 'Extraction (recovery/vertical well)', 'Institutional Controls', 'Bioremediation (other, not otherwise specified, insitu)', 'Vertical Engineered Barrier (slurry wall)', 'Disposal (offsite)', 'Monitored Natural Attenuation']"
ARD049658628,MOUNTAIN PINE PRESSURE TREATING,PLAINVIEW,YELL,AR,Final NPL,No ,Yes,No ,Yes,Yes,6.0,0603651,HIGHWAY 28,72857.0,N,N,,34.984167,-93.302222,07/22/99,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0603651,"['Soil', 'Surface Water', 'Sediment']","['ARSENIC', 'PENTACHLOROPHENOL']","['Debris', 'Soil', 'Surface Water', 'Groundwater', 'Sediment']","['Monitoring', 'Cap (engineered cap)', 'Cap (exsitu)', 'ESD - Nonfundamental Change (other)', 'Institutional Controls', 'Treatment (other, not otherwise specified, onsite)', 'Solidification/Stabilization (exsitu, onsite)', 'Disposal (offsite)', 'Revegetation', 'Decontamination', 'Containment (other, not otherwise specified, onsite)', 'Discharge (other, not otherwise specified)']"
ARD059636456,FRIT INDUSTRIES,WALNUT RIDGE,LAWRENCE,AR,Deleted NPL,No ,No ,No ,Yes,Yes,6.0,0600106,INDUSTRIAL PARK,72476.0,N,N,,36.105,-90.941669,10/14/97,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0600106,,,,
ARD084930148,"ARKWOOD, INC.",OMAHA,BOONE,AR,Final NPL,No ,Yes,No ,Yes,Yes,6.0,0600124,S. OF CITY @ CRICKETT RR JUNC.,72662.0,N,N,,36.445,-93.1964,03/31/89,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0600124,"['Groundwater', 'Soil']","['DIOXINS AND DIBENZOFURANS', 'PENTACHLOROPHENOL', 'BASE NEUTRAL ACIDS']","['Groundwater', 'Soil']","['Monitoring', 'Cap (engineered cap)', 'Incineration (offsite)', 'Institutional Controls', 'Water Supply (temporary replacement, other, not otherwise specified)', 'Soil Washing (exsitu)', 'Disposal (offsite)', 'Incineration (onsite)', 'Monitored Natural Attenuation', 'Revegetation', 'Excavation']"
