EPA ID,Site Name,City,County,State,National Priorities List Status,Superfund Alternative Approach,Construction Complete,Site-wide Ready for Anticipated Use,Human Exposure Under Control,Groundwater Migration Under Control,Region,Site ID,Address,Zip,FF Ind,NAI,Native American Entity (NAI Status),Latitude,Longitude,NPL Status Date,Site_ID_Fixed,site_link,Contaminants Media,Contaminants,Remedies Media,Remedy Component
AL6210020008,ALABAMA ARMY AMMUNITION PLANT,CHILDERSBURG,TALLADEGA,AL,Final NPL,No ,No ,No ,Insufficient Data,Yes,4.0,0400449,STATE HWY 235,35044.0,Y,N,,33.3381,-86.3268,07/22/87,400449.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400449,"['Buildings/Structures', 'Liquid Waste', 'Sediment', 'Soil']","['ARSENIC', '1,2-DIHYDROACENAPHTHYLENE', 'CADMIUM', '1,3-DINITROBENZENE', 'BENZO[A]ANTHRACENE', 'SELENIUM', 'INDENO(1,2,3-CD)PYRENE', 'VANADIUM', 'N-METHYL-N,2,4,6-TETRANITROANILINE (TETRYL)', 'TOTAL DISSOLVED SOLIDS (TDS)', 'MERCURY', 'BENZO(K)FLUORANTHENE', '1,3,5-TRINITROBENZENE', 'MOLYBDENUM', 'MANGANESE', 'ANTIMONY', 'CHROMIUM(VI)', 'AROCLOR 1260', 'IRON', 'N-NITROSODIMETHYLAMINE', 'LEAD', 'COPPER', 'AROCLOR 1248', 'AROCLOR 1254', 'BENZOIC ACID', '2,4-DINITROTOLUENE', 'BENZO[A]PYRENE', 'PYRENE', 'ZINC', 'CHROMIUM', 'SILVER', 'ASBESTOS', 'ALUMINUM', 'NICKEL', 'DIBENZO(A,H)ANTHRACENE', '2,4,6-TRINITROTOLUENE', 'BARIUM', 'BENZO(B)FLUORANTHENE', 'CHRYSENE', 'BENZO(GHI)PERYLENE', 'COBALT']","['Sediment', 'Buildings/Structures', 'Soil', 'Liquid Waste', 'Other']","['Institutional Controls', 'Treatment (other, not otherwise specified, exsitu)', 'Physical Separation (exsitu, onsite)', 'Other (not otherwise specified)', 'Incineration (onsite)', 'Monitoring', 'Treatment (other, not otherwise specified, offsite) ', 'Disposal', 'Off-gas Treatment (other, not otherwise specified)', 'Chemical Treatment (solvent extraction, exsitu)', 'Bioremediation (other, not otherwise specified, insitu)', 'Solidification/Stabilization (exsitu, onsite)', 'Disposal (offsite)', 'Excavation', 'Storage (temporary, onsite)', 'Containment (other, not otherwise specified, onsite)', 'Decontamination', 'Incineration (offsite)', 'No Action', 'Operations & Maintenance (O&M)', 'Thermal Treatment (insitu)', 'Solidification/Stabilization (exsitu, offsite)', 'Sampling', 'Solidification/Stabilization (insitu)', 'In Situ Decommissioning']"
AL7210020742,USARMY/NASA REDSTONE ARSENAL,HUNTSVILLE,MADISON,AL,Final NPL,No ,No ,No ,Yes,No,4.0,0405545,Postal Address is unavailable for the Site,35808.0,Y,N,,34.646944,-86.673055,05/31/94,405545.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0405545,"['Sediment', 'Groundwater', 'Surface Water', 'Soil']","['TRICHLOROETHENE', 'ARSENIC', 'POLYCYCLIC AROMATIC HYDROCARBONS (PAHS)', 'PERCHLORATE', 'MERCURY']","['Sediment', 'Soil', 'Soil Gas', 'Groundwater', 'Surface Water']","['Institutional Controls', 'COC Only', 'Revegetation', 'Disposal (offsite)', 'Solidification/Stabilization (exsitu, onsite)', 'No Further Action', 'Excavation', 'Monitoring', 'Operations & Maintenance (O&M)', 'Solidification/Stabilization (exsitu, offsite)', 'No Action', 'Cap (engineered cap)']"
ALD001221902,CIBA-GEIGY CORP. (MCINTOSH PLANT),MCINTOSH,WASHINGTON,AL,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0400073,OFF HWY 43,36553.0,N,N,,31.279,-87.9955,09/21/84,400073.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400073,"['Sediment', 'Soil', 'Fish Tissue', 'Groundwater', 'Surface Water']","['DDT AND METABOLITES', 'BUTYL BENZYL PHTHALATE', 'ARSENIC', ""P,P'-DDE"", 'TOLUENE', 'BETA-HEXACHLOROCYCLOHEXANE', 'SIMAZINE', 'BENZENE', 'DIAZINON', '1,3-DIMETHYLBENZENE (M-XYLENE)', 'LEAD', 'COPPER', 'CARBON TETRACHLORIDE', 'DELTA-HEXACHLOROCYCLOHEXANE', 'CHLOROFORM', 'NAPHTHALENE', 'ALPHA-HEXACHLOROCYCLOHEXANE', 'CHLOROBENZILATE', 'CHROMIUM', 'ATRAZINE', 'ANILINE', 'GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE)', 'PROMETRYN', ""P,P'-DDD"", '2-BUTANONE (METHYL ETHYL KETONE)', 'CRESOL (MIXED ISOMERS)', 'CHLOROBENZENE', ""P,P'-DDT""]","['Sediment', 'Soil', 'Fish Tissue', 'Groundwater', 'Surface Water']","['Institutional Controls', 'Monitoring', 'Bioremediation (other, not otherwise specified, insitu)', 'Solidification/Stabilization (exsitu, onsite)', 'Bottom Liner', 'Excavation', 'ESD/Amd - ARAR(s) Change', 'Containment (other, not otherwise specified, onsite)', 'ESD/Amd - Cleanup/Performance Standard Change', 'Treatment (other, not otherwise specified, onsite)', 'Cap (engineered cap)', 'ESD - Nonfundamental Change (other)', 'Cap (insitu)', 'Flushing (insitu)', 'Vertical Engineered Barrier (other)', 'Thermal Treatment (other, not otherwise specified, exsitu, onsite)', 'Operations & Maintenance (O&M)', 'Thermal Treatment (insitu)', 'No Further Action']"
ALD004022448,"ALABAMA PLATING COMPANY, INC.",VINCENT,SHELBY,AL,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0400129,570 HIGHWAY 231 NORTH,35178.0,N,N,,33.399722,-86.405,09/18/12,400129.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400129,['Groundwater'],"['MANGANESE', 'NICKEL', 'ARSENIC', 'CADMIUM', 'IRON', 'CYANIDE', 'ZINC', 'LEAD', 'THALLIUM', 'ALUMINUM', 'MERCURY', 'COBALT']",['Groundwater'],"['Institutional Controls', 'Bioremediation (other, not otherwise specified, insitu)', 'Chemical Reduction (insitu)', 'Monitoring (groundwater)', 'Monitored Natural Attenuation']"
ALD007454085,T.H. AGRICULTURE & NUTRITION CO. (MONTGOMERY PLANT),MONTGOMERY,MONTGOMERY,AL,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0404285,3017 BIRMINGHAM HWY,36108.0,N,N,,32.3761,-86.3791,08/30/90,404285.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0404285,"['Sediment', 'Groundwater', 'Surface Water', 'Soil']","['2,3,7,8-TETRACHLORODIBENZO-p-DIOXIN (TCDD)', 'CIS-1,2-DICHLOROETHENE', '4-METHYLPHENOL (P-CRESOL)', 'VANADIUM', 'TOLUENE', 'ANTIMONY', '2-CHLOROPHENOL', '9H-FLUORENE', 'FLUORANTHENE', 'HEPTACHLOR EPOXIDE', 'ALUMINUM', 'DIELDRIN', 'DIBENZO(A,H)ANTHRACENE', 'ENDRIN ALDEHYDE', 'CARBON DISULFIDE', '1,1-DICHLOROETHANE', 'CHLOROBENZENE', '2-(1-METHYLPROPYL)-4,6-DINITROPHENOL (DINOSEB)', 'COBALT', 'ACETONE', 'CADMIUM', 'BROMACIL', 'MERCURY', 'BETA-HEXACHLOROCYCLOHEXANE', '1,2,4-TRICHLOROBENZENE', 'BENZENE', 'ETHYLBENZENE', 'GAMMA-CHLORDANE', 'DELTA-HEXACHLOROCYCLOHEXANE', 'BENZO[A]PYRENE', 'CHLOROFORM', 'NAPHTHALENE', 'ALPHA-HEXACHLOROCYCLOHEXANE', 'GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE)', 'BARIUM', 'N,N-DIPHENYLNITROUS AMIDE', 'PROMETON', ""P,P'-DDT"", '2,4-DICHLOROPHENOL', '1,2-DICHLOROPROPANE', 'DI-N-OCTYL PHTHALATE', 'XYLENE (MIXED ISOMERS)', 'BUTYL BENZYL PHTHALATE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'DIETHYL PHTHALATE', 'ARSENIC', 'PHENANTHRENE', ""P,P'-DDE"", 'HEXACHLOROBENZENE', 'ENDRIN', '1,1,1-TRICHLOROETHANE', '2,4,5-TRICHLOROPHENOL', 'ENDOSULFAN (I OR II)', '2-METHYLNAPHTHALENE', 'TRICHLOROETHENE', 'DIBENZOFURAN', 'ZINC', '1,2-DICHLOROBENZENE', 'THALLIUM', ""P,P'-DDD"", 'BENZO(B)FLUORANTHENE', 'NITROBENZENE', 'TETRACHLOROETHENE', '1,1-DICHLOROETHENE', 'PHENOL', '2,4,6-TRICHLOROPHENOL', 'ALPHA-CHLORDANE', 'TOXAPHENE', 'MANGANESE', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'IRON', 'TRANS-1,2-DICHLOROETHENE', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)', 'BERYLLIUM', '1,2-DICHLOROETHANE', 'CARBON TETRACHLORIDE', 'CHROMIUM', '2,4-DIMETHYLPHENOL', 'ENDRIN KETONE', '4-METHYL-2-PENTANONE (METHYL ISOBUTYL KETONE)', 'DIBROMOCHLOROMETHANE']","['Sludge', 'Sediment', 'Groundwater', 'Soil']","['Treatment (other, not otherwise specified, exsitu, onsite)', 'Filtration (P&T, exsitu)', 'Institutional Controls', 'Discharge (POTW)', 'Bioremediation (other, not otherwise specified, exsitu)', 'Bioremediation (other, not otherwise specified, insitu)', 'Extraction (recovery/vertical well)', 'Consolidate (onsite)', 'Air Stripping (P&T, exsitu)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Discharge (surface water/NPDES discharge)', 'Monitoring', 'Excavation', 'Disposal', 'Off-gas Treatment (other, not otherwise specified)']"
ALD008161176,STAUFFER CHEMICAL CO. (LEMOYNE PLANT),AXIS,MOBILE,AL,Final NPL,No ,No ,No ,Yes,Yes,4.0,0400144,13440 Highway 43 North,36505.0,N,N,,30.969439,-88.0175,09/21/84,400144.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400144,"['Sediment', 'Soil', 'Groundwater', 'Fish Tissue']","['S-ETHYL N,N-DIPROPYLCARBAMOTHIOATE (EPTC)', 'MOLINATE', 'BUTYLATE', 'CARBON TETRACHLORIDE', 'VERNOLATE', 'CARBON DISULFIDE', 'CYANIDE', 'PEBULATE', 'MERCURY']","['Sediment', 'Soil', 'Fish Tissue', 'Other', 'Groundwater', 'Surface Water']","['Institutional Controls', 'Water Supply (abandon water supply well)', 'Other (not otherwise specified)', 'Cover (soil)', 'Monitoring', 'Monitoring (fish tissue)', 'Wetlands Replacement', 'Monitored Natural Attenuation', 'Hydraulic Control (containment)', 'Extraction (recovery/vertical well)', 'Drainage/Erosion Control (dike/berm/levee)', 'Excavation', 'Wetlands Restoration', 'Containment (other, not otherwise specified, onsite)', 'Revegetation', 'Cap (engineered cap)', 'ESD - Nonfundamental Change (other)', 'Cap (insitu)', 'Aeration Basin (P&T, exsitu)', 'Discharge (surface water/NPDES discharge)', 'Flushing (insitu)', 'Vertical Engineered Barrier (other)', 'Drainage/Erosion Control (other, not otherwise specified)']"
ALD008188708,OLIN CORP. (MCINTOSH PLANT),MCINTOSH,WASHINGTON,AL,Final NPL,No ,No ,No ,Yes,Yes,4.0,0400153,OLIN RD,36553.0,N,N,,31.263889,-87.99445,09/21/84,400153.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400153,"['Sediment', 'Fish Tissue', 'Soil', 'Groundwater', 'Surface Water']","['DDT AND METABOLITES', 'ARSENIC', 'CADMIUM', 'MERCURY', 'HEXACHLOROBENZENE', '1,2,4-TRICHLOROBENZENE', 'BENZENE', 'CHROMIUM(VI)', 'LEAD', 'COPPER', 'BERYLLIUM', 'PENTACHLORONITROBENZENE', 'PENTACHLOROBENZENE', 'CARBON TETRACHLORIDE', '1,3-DICHLOROBENZENE', '1,4-DICHLOROBENZENE', 'CHLOROFORM', 'BROMODICHLOROMETHANE', 'CYANIDE', 'ALPHA-HEXACHLOROCYCLOHEXANE', '1,2-DICHLOROBENZENE', 'NICKEL', 'CHLOROBENZENE']","['Sediment', 'Fish Tissue', 'Soil', 'Groundwater', 'Surface Water']","['Institutional Controls', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Sampling', 'Monitoring (sediment)', 'Monitoring (soil)', 'Cap (insitu)', 'Monitoring', 'Monitoring (surface water)', 'Engineering Control (other, not otherwise specified)', 'Monitoring (fish tissue)', 'Cap (amended, insitu)', 'Cap (engineered cap)']"
ALD031618069,MOWBRAY ENGINEERING CO.,GREENVILLE,BUTLER,AL,Deleted NPL,No ,Yes,Yes,Yes,Not a Groundwater Site,4.0,0404343,JCT OF 2ND & BEELAND STS,36037.0,N,N,,31.831669,-86.61305,12/30/93,404343.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0404343,['Soil'],"['AROCLOR 1260', 'POLYCHLORINATED BIPHENYLS (PCBs)']",['Soil'],"['Solidification/Stabilization (exsitu, onsite)', 'Incineration']"
ALD041906173,INTERSTATE LEAD CO. (ILCO),LEEDS,JEFFERSON,AL,Final NPL,No ,Yes,No ,Yes,Yes,4.0,0404344,"8551 Borden Ave. SE,",35094.0,N,N,,33.539016,-86.533258,06/10/86,404344.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0404344,"['Sediment', 'Groundwater', 'Soil']","['MANGANESE', 'NICKEL', 'ANTIMONY', 'BENZENE', 'ARSENIC', '1,3,5-TRIMETHYLBENZENE', 'CADMIUM', '1,2,4-TRIMETHYLBENZENE', 'CHROMIUM', 'LEAD', 'BERYLLIUM']","['Sediment', 'Debris', 'Soil', 'Solid Waste', 'Groundwater', 'Surface Water']","['Institutional Controls', 'Other (not otherwise specified)', 'Monitoring', 'Monitoring (groundwater)', 'Monitoring (fish tissue)', 'Monitored Natural Attenuation', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Extraction (recovery/vertical well)', 'Monitored Natural Recovery', 'Disposal (offsite)', 'Solidification/Stabilization (exsitu, onsite)', 'Excavation', 'Recycling (offsite)', 'Containment (other, not otherwise specified, onsite)', 'Revegetation', 'Dewatering', 'Population Relocation (temporary)', 'Neutralization (P&T, exsitu)', 'Chemical Reduction (insitu)', 'Decontamination', 'Precipitation (P&T, exsitu)', 'No Action', 'Cap (engineered cap)', 'Discharge (surface water/NPDES discharge)']"
ALD095688875,STAUFFER CHEMICAL CO. (COLD CREEK PLANT),BUCKS,MOBILE,AL,Final NPL,No ,No ,No ,Yes,Yes,4.0,0400306,13500 US HWY 43 North,36512.0,N,N,,30.975,-88.021389,09/21/84,400306.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400306,"['Sediment', 'Fish Tissue', 'Groundwater', 'Soil']","['S-ETHYL N,N-DIPROPYLCARBAMOTHIOATE (EPTC)', 'MOLINATE', 'BUTYLATE', 'CARBON TETRACHLORIDE', 'VERNOLATE', 'CARBON DISULFIDE', 'PEBULATE', 'MERCURY']","['Sediment', 'Fish Tissue', 'Soil', 'Sludge', 'Groundwater', 'Surface Water']","['Institutional Controls', 'Water Supply (abandon water supply well)', 'ESD/Amd - Remedy Component Removal', 'Consolidate (onsite)', 'Monitoring', 'Monitoring (fish tissue)', 'Hydraulic Control (containment)', 'Bioremediation (landfarming, aerobic, exsitu)', 'Extraction (recovery/vertical well)', 'Disposal (offsite)', 'Excavation', 'Wetlands Restoration', 'Containment (other, not otherwise specified, onsite)', 'Bioremediation (other, not otherwise specified, exsitu)', 'Cap (engineered cap)', 'ESD - Nonfundamental Change (other)', 'Monitoring (sediment)', 'Cap (insitu)', 'Aeration Basin (P&T, exsitu)', 'Discharge (surface water/NPDES discharge)', 'Operations & Maintenance (O&M)', 'Cap (exsitu)', 'Dredging or Excavation']"
ALD980728703,PERDIDO GROUND WATER CONTAMINATION,PERDIDO,BALDWIN,AL,Deleted NPL,No ,Yes,Yes,Yes,Yes,4.0,0404345,COUNTY RD 47 S,36562.0,N,N,,31.0125,-87.625,05/16/17,404345.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0404345,['Groundwater'],['BENZENE'],['Groundwater'],"['Air Stripping (P&T, exsitu)', 'Extraction (recovery/vertical well)']"
ALD980844385,"REDWING CARRIERS, INC. (SARALAND)",SARALAND,MOBILE,AL,Deleted NPL,No ,Yes,Yes,Yes,Yes,4.0,0400417,527 US HWY 43,36571.0,N,N,,30.808331,-88.073061,09/28/15,400417.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0400417,"['Sediment', 'Groundwater', 'Soil']","['ACETONE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'ARSENIC', 'BENZO[A]ANTHRACENE', 'VANADIUM', 'VERNOLATE', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'LEAD', 'BERYLLIUM', 'CARBON TETRACHLORIDE', 'BENZO[A]PYRENE', 'CHLOROFORM', 'ALPHA-HEXACHLOROCYCLOHEXANE', 'CHROMIUM', 'GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE)', 'DIELDRIN', 'NICKEL', 'BENZO(B)FLUORANTHENE', 'ALDRIN', 'CARBON DISULFIDE', 'CHRYSENE', ""P,P'-DDT""]","['Sediment', 'Buildings/Structures', 'Soil', 'Sludge', 'Groundwater']","['Institutional Controls', 'ESD - Nonfundamental Change (other)', 'Population Relocation (other, not otherwise specified)', 'Discharge (POTW)', 'Extraction (recovery/vertical well)', 'Demolition', 'Disposal (offsite)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Discharge (surface water/NPDES discharge)', 'Recycling (onsite)', 'Excavation', 'Monitoring', 'Dredging or Excavation', 'Treatment (other, not otherwise specified, offsite)']"
ALD981868466,AMERICAN BRASS INC.,HEADLAND,HENRY,AL,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0406299,HIGHWAY 134 WEST,36345.0,N,N,,31.325,-85.404167,05/10/99,406299.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0406299,"['Sediment', 'Fish Tissue', 'Groundwater', 'Soil']","[""P,P'-DDT"", 'MANGANESE', 'ARSENIC', 'AROCLOR 1260', 'CADMIUM', 'AMMONIA', 'IRON', 'SELENIUM', 'NITRATE', 'THALLIUM', 'CHROMIUM', 'VANADIUM', 'LEAD', 'COPPER', 'ZINC', 'BORON', 'ALUMINUM']","['Buildings/Structures', 'Sediment', 'Groundwater', 'Soil']","['Institutional Controls', 'ESD - Nonfundamental Change (other)', 'Demolition', 'Disposal (offsite)', 'Excavation', 'Monitoring', 'Decontamination', 'Recycling (offsite)', 'Monitored Natural Attenuation', 'Treatment (other, not otherwise specified, offsite)']"
ALD983166299,TRIANA/TENNESSEE RIVER,LIMESTONE/MORGAN,[Blank County],AL,Final NPL,No ,Yes,No ,Yes,Not a Groundwater Site,4.0,0405546,USAMICOM DRSMI KL,35898.0,N,N,,34.623503,-86.694499,09/08/83,405546.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0405546,['Sediment'],"[""P,P'-DDT""]","['Sediment', 'Liquid Waste', 'Surface Water']","['Cap (insitu)', 'Engineering Control (other, not otherwise specified)', 'Drainage/Erosion Control (other, not otherwise specified)']"
ALN000410750,35TH AVENUE,BIRMINGHAM,JEFFERSON,AL,Proposed NPL,No ,No ,No ,Status Unavailable,Status Unavailable,4.0,0410750,3500 35TH N.,35207.0,N,N,,33.557464,-86.799671,09/22/14,410750.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0410750,,,,
ARD000023440,"VERTAC, INC.",JACKSONVILLE,PULASKI,AR,Final NPL,No ,Yes,No ,No,Yes,6.0,0600023,MARSHALL RD,72076.0,N,N,,34.878,-92.1312,09/08/83,600023.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0600023,"['Debris', 'Soil', 'Sludge', 'Groundwater', 'Surface Water']","['2,3,7,8-TETRACHLORODIBENZO-p-DIOXIN (TCDD)', '1,2,4,5-TETRACHLOROBENZENE', '2,4,6-TRICHLOROPHENOL', '2,4,5-TRICHLOROPHENOL', '2-CHLOROPHENOL', 'DIOXINS AND DIBENZOFURANS', '2-(2,4,5-TRICHLOROPHENOXY)PROPANOIC ACID', 'POLYCHLORINATED BIPHENYLS (PCBs)', '2,4-DICHLOROPHENOL', '2,4,5-TRICHLOROPHENOXYACETIC ACID', 'TOLUENE', 'DIOXINS (CHLORINATED DIBENZODIOXINS)', 'ASBESTOS', '2,4-DICHLOROPHENOXYACETIC ACID']","['Debris', 'Soil', 'Buildings/Structures', 'Fish Tissue', 'Sludge', 'Solid Waste', 'Liquid Waste', 'Groundwater']","['Containment (other, not otherwise specified, onsite)', 'Filtration (P&T, exsitu)', 'Institutional Controls', 'Revegetation', 'Cover (soil)', 'Dewatering', 'Consolidate (onsite)', 'Demolition', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Discharge (other, not otherwise specified)', 'Incineration (onsite)', 'Excavation', 'Operations & Maintenance (O&M)', 'Decontamination', 'Incineration (offsite)', 'Sampling', 'Solidification/Stabilization (insitu)']"
ARD008049207,MACMILLAN RING FREE OIL,NORPHLET,UNION,AR,Final NPL,No ,No ,No ,Yes,Yes,6.0,0600064,MACMILLAN ROAD OFF ARKANSAS HIGHWAY 335,71759.0,N,N,,33.30836,-92.65688,05/12/14,600064.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0600064,,,"['Sediment', 'Soil', 'Free-phase NAPL', 'Groundwater', 'Surface Water']",['No Further Action']
ARD008052508,"POPILE, INC.",EL DORADO,UNION,AR,Final NPL,No ,Yes,Yes,Yes,Yes,6.0,0603790,SOUTHFIELD RD. APPROX. 1/2 MI S OF CITY,71730.0,N,N,,33.1825,-92.673333,10/14/92,603790.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0603790,"['Sludge', 'Groundwater', 'Soil']","['PHENOL', 'XYLENE (MIXED ISOMERS)', 'BENZENE', 'DIBENZO(A,H)ANTHRACENE', 'BENZO[A]PYRENE', 'BENZO(B)FLUORANTHENE', '2-CHLOROPHENOL', 'NAPHTHALENE', 'NOT PROVIDED', 'BENZO[A]ANTHRACENE', 'PENTACHLOROPHENOL', 'CHRYSENE', 'INDENO(1,2,3-CD)PYRENE', 'TOLUENE', 'BENZO(K)FLUORANTHENE', '3-METHYLPHENOL (M-CRESOL)']","['Sludge', 'Groundwater', 'Soil']","['Institutional Controls', 'Containment (other, not otherwise specified, onsite)', 'Filtration (P&T, exsitu)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Vertical Engineered Barrier (slurry wall)', 'Revegetation', 'Extraction (recovery/vertical well)', 'Bioremediation (other, not otherwise specified, insitu)', 'Bioremediation (other, not otherwise specified, exsitu)', 'Other (not otherwise specified)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Discharge (surface water/NPDES discharge)', 'Monitoring', 'Excavation', 'Clarification (sedimentation, P&T, exsitu)', 'Oil Water Separation (P&T, exsitu)', 'Cap (engineered cap)']"
ARD035662469,GURLEY PIT,EDMONDSEN,CRITTENDEN,AR,Deleted NPL,No ,Yes,Yes,Yes,Yes,6.0,0600077,1 MI N OF EDMONDSON,72332.0,N,N,,35.1209,-90.3116,11/06/03,600077.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0600077,"['Sediment', 'Soil', 'Sludge', 'Liquid Waste', 'Groundwater', 'Surface Water']","['MANGANESE', 'NICKEL', 'ARSENIC', 'BARIUM', 'CADMIUM', 'IRON', 'ZINC', 'POLYCHLORINATED BIPHENYLS (PCBs)', 'CHROMIUM', 'LEAD']","['Sediment', 'Soil', 'Sludge', 'Liquid Waste', 'Groundwater', 'Surface Water']","['Containment (other, not otherwise specified, onsite)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Pumping', 'Precipitation (P&T, exsitu)', 'Residuals Treatment/Disposal (onsite)', 'Solidification/Stabilization (exsitu, onsite)', 'No Further Action', 'Excavation', 'Monitoring', 'Oil Water Separation (P&T, exsitu)', 'Cap (exsitu)', 'Incineration (offsite)', 'Cap (engineered cap)']"
ARD042755231,OUACHITA NEVADA WOOD TREATER,READER,OUACHITA,AR,Final NPL,No ,Yes,No ,Yes,Yes,6.0,0604486,N OF HWY 368 APPROX. 1/4 MI N OF READER,71726.0,N,N,,33.759453,-93.104258,05/11/00,604486.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0604486,"['Groundwater', 'Soil']","['XYLENE (MIXED ISOMERS)', 'ARSENIC', 'PHENANTHRENE', 'BENZO[A]ANTHRACENE', 'POLYCYCLIC AROMATIC HYDROCARBONS (PAHS)', 'INDENO(1,2,3-CD)PYRENE', 'TOLUENE', 'BENZO(K)FLUORANTHENE', 'ACENAPHTHYLENE', 'COPPER', '2-METHYLNAPHTHALENE', 'BENZO[A]PYRENE', 'PYRENE', 'NAPHTHALENE', 'FLUORANTHENE', 'PENTACHLOROPHENOL', 'CHROMIUM', 'ANTHRACENE', 'DIBENZO(A,H)ANTHRACENE', 'BENZO(B)FLUORANTHENE', 'CHRYSENE', 'BENZO(GHI)PERYLENE']","['Free-phase NAPL', 'Groundwater']","['Institutional Controls', 'Vertical Engineered Barrier (slurry wall)', 'Extraction (recovery/vertical well)', 'Bioremediation (other, not otherwise specified, insitu)', 'Disposal (offsite)', 'Monitoring', 'Storage (temporary, onsite)', 'Monitored Natural Attenuation']"
ARD049658628,MOUNTAIN PINE PRESSURE TREATING,PLAINVIEW,YELL,AR,Final NPL,No ,Yes,No ,Yes,Yes,6.0,0603651,HIGHWAY 28,72857.0,N,N,,34.984167,-93.302222,07/22/99,603651.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0603651,"['Sediment', 'Surface Water', 'Soil']","['ARSENIC', 'PENTACHLOROPHENOL']","['Sediment', 'Debris', 'Soil', 'Groundwater', 'Surface Water']","['Containment (other, not otherwise specified, onsite)', 'Institutional Controls', 'ESD - Nonfundamental Change (other)', 'Revegetation', 'Disposal (offsite)', 'Solidification/Stabilization (exsitu, onsite)', 'Discharge (other, not otherwise specified)', 'Monitoring', 'Decontamination', 'Cap (exsitu)', 'Treatment (other, not otherwise specified, onsite)', 'Cap (engineered cap)']"
ARD059636456,FRIT INDUSTRIES,WALNUT RIDGE,LAWRENCE,AR,Deleted NPL,No ,No ,No ,Yes,Yes,6.0,0600106,INDUSTRIAL PARK,72476.0,N,N,,36.105,-90.941669,10/14/97,600106.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0600106,,,,
ARD084930148,"ARKWOOD, INC.",OMAHA,BOONE,AR,Final NPL,No ,Yes,No ,Yes,Yes,6.0,0600124,S. OF CITY @ CRICKETT RR JUNC.,72662.0,N,N,,36.445,-93.1964,03/31/89,600124.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0600124,"['Groundwater', 'Soil']","['DIOXINS AND DIBENZOFURANS', 'BASE NEUTRAL ACIDS', 'PENTACHLOROPHENOL']","['Groundwater', 'Soil']","['Institutional Controls', 'Revegetation', 'Water Supply (temporary replacement, other, not otherwise specified)', 'Disposal (offsite)', 'Soil Washing (exsitu)', 'Incineration (onsite)', 'Excavation', 'Monitoring', 'Incineration (offsite)', 'Monitored Natural Attenuation', 'Cap (engineered cap)']"
